id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,304.0,0.11621875,2615.7569239042755
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,42.0,0.0171875,2443.6363636363635
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,581.0,0.63115625,920.5327523889687
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,78.0,0.08315625,937.9932356257046
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,234.0,0.165390625,1414.8323098724609
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,36.0,0.09409375,382.59714380604447
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,59.0,0.129125,456.9215876089061
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,167.0,0.146953125,1136.4167995746943
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,7.0,0.0124375,562.8140703517588
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,10599.0,4.512671875,2348.7194047318144
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,1015.0,0.624,1626.6025641025642
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,3055.0,1.072484375,2848.5263479945806
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,1363.0,0.5831875,2337.155717500804
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,2222.0,1.092734375,2033.4310431114607
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,2720.0,1.037703125,2621.1735654164095
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,224.0,0.1025625,2184.0341255332114
107,left Gustatory areas,GU-L,5.0,6.0,1302.0,0.884859375,1471.4202468612598
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,121.0,0.0978125,1237.0607028753993
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,484.0,0.20109375,2406.837606837607
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,34.0,0.0735,462.5850340136055
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,366.0,0.272515625,1343.042256751333
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,287.0,0.219875,1305.287094940307
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,10.0,0.0200625,498.4423676012461
114,left Visceral area,VISC-L,5.0,6.0,1462.0,1.177078125,1242.0585931796159
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,110.0,0.171578125,641.1073672707404
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,162.0,0.268859375,602.545475678503
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,29.0,0.09134375,317.48203900102635
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,545.0,0.35340625,1542.1345830754267
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,585.0,0.267125,2189.985961628451
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,31.0,0.024765625,1251.7350157728706
121,left Auditory areas,AUD-L,5.0,6.0,16671.0,2.903578125,5741.536573947015
122,left Dorsal auditory area,AUDd-L,121.0,7.0,3006.0,0.607375,4949.166495163614
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,543.0,0.098125,5533.757961783439
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,889.0,0.164,5420.7317073170725
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,280.0,0.06609375,4236.406619385342
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,732.0,0.17165625,4264.336428181321
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,486.0,0.092265625,5267.40050804403
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,76.0,0.015234375,4988.717948717949
136,left Primary auditory area,AUDp-L,121.0,7.0,5975.0,1.07671875,5549.267160063851
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,797.0,0.18984375,4198.189300411523
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,946.0,0.235625,4014.8541114058357
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,608.0,0.117375,5179.978700745474
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,2081.0,0.3574375,5821.996852596608
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,1306.0,0.149203125,8753.167870981255
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,237.0,0.027234375,8702.23752151463
143,left Posterior auditory area,AUDpo-L,121.0,7.0,1991.0,0.306625,6493.273542600898
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,52.0,0.056703125,917.0570405070267
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,323.0,0.073265625,4408.615909575602
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,348.0,0.0373125,9326.633165829146
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,775.0,0.0906875,8545.830461750516
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,403.0,0.039578125,10182.39242005527
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,90.0,0.009078125,9913.94148020654
150,left Ventral auditory area,AUDv-L,121.0,7.0,5699.0,0.912859375,6243.020728137891
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,688.0,0.145921875,4714.851697183853
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,947.0,0.19434375,4872.8091333011735
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,679.0,0.10675,6360.6557377049185
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,2014.0,0.30221875,6664.047151277015
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,1148.0,0.141671875,8103.231498841954
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,223.0,0.021953125,10158.007117437723
157,left Visual areas,VIS-L,5.0,6.0,43378.0,6.73221875,6443.343808458392
164,left Anterolateral visual area,VISal-L,157.0,7.0,2762.0,0.37953125,7277.39810621655
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,197.0,0.058921875,3343.410236011668
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,840.0,0.099625,8431.618569636135
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,441.0,0.051671875,8534.62352585425
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,754.0,0.101765625,7409.181636726547
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,456.0,0.0563125,8097.669256381798
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,74.0,0.011234375,6586.92628650904
171,left Anteromedial visual area,VISam-L,157.0,7.0,2027.0,0.3951875,5129.21081764985
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,276.0,0.066859375,4128.067305445197
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,490.0,0.104,4711.538461538462
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,428.0,0.030171875,14185.396167788711
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,558.0,0.11375,4905.494505494506
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,214.0,0.067796875,3156.487669970039
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,61.0,0.012609375,4837.670384138785
178,left Lateral visual area,VISl-L,157.0,7.0,5157.0,0.61309375,8411.437891839543
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,197.0,0.0928125,2122.5589225589224
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,1067.0,0.150609375,7084.552339454301
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,866.0,0.089640625,9660.79832665156
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,1596.0,0.157,10165.605095541401
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,1254.0,0.10353125,12112.284938122548
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,177.0,0.0195,9076.923076923076
185,left Primary visual area,VISp-L,157.0,7.0,20861.0,3.537703125,5896.763878399208
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,1989.0,0.630546875,3154.404658654442
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,5847.0,0.99971875,5848.6449313869525
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,3468.0,0.5121875,6770.957901159243
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,5326.0,0.776203125,6861.605974595889
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,3743.0,0.534015625,7009.158205810925
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,488.0,0.08503125,5739.066519661888
192,left Posterolateral visual area,VISpl-L,157.0,7.0,1942.0,0.397140625,4889.955541566667
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,174.0,0.0949375,1832.7847267939435
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,518.0,0.104203125,4971.060128954866
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,141.0,0.0181875,7752.577319587629
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,767.0,0.121671875,6303.839732888147
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,311.0,0.05375,5786.046511627907
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,31.0,0.004390625,7060.498220640568
199,left posteromedial visual area,VISpm-L,157.0,7.0,4141.0,0.522125,7931.0509935360315
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,338.0,0.0939375,3598.1370592149037
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,1049.0,0.14671875,7149.733759318424
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,641.0,0.049328125,12994.615140956605
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,1475.0,0.14246875,10353.147620092124
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,564.0,0.075359375,7484.138503006427
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,74.0,0.0143125,5170.305676855895
206,left Laterointermediate area,VISli-L,157.0,7.0,1942.0,0.246234375,7886.794847388794
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,62.0,0.03734375,1660.2510460251044
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,456.0,0.05871875,7765.832889835018
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,267.0,0.02853125,9358.15991237678
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,650.0,0.07396875,8787.494719053655
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,433.0,0.03984375,10867.450980392157
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,74.0,0.007828125,9453.09381237525
213,left Postrhinal area,VISpor-L,157.0,7.0,4546.0,0.641203125,7089.797012452177
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,191.0,0.12509375,1526.854858855858
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,1103.0,0.186953125,5899.874634350188
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,168.0,0.03025,5553.719008264463
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,1842.0,0.192390625,9574.271095590026
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,1085.0,0.090234375,12024.242424242424
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,157.0,0.01628125,9642.99424184261
220,left Anterior cingulate area,ACA-L,5.0,6.0,7547.0,2.754296875,2740.082257835768
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,5094.0,1.556421875,3272.891548122195
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,772.0,0.289625,2665.515753129046
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,1371.0,0.304125,4508.0147965474725
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,2165.0,0.600515625,3605.235084432649
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,781.0,0.349875,2232.2257949267596
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,5.0,0.01228125,407.1246819338422
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,2453.0,1.197875,2047.7929667118856
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,286.0,0.23403125,1222.0590198958473
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,875.0,0.24753125,3534.907208685772
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,1092.0,0.504171875,2165.9280379334923
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,199.0,0.181234375,1098.0256918699888
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,1.0,0.03090625,32.355915065722954
238,left Prelimbic area,PL-L,5.0,6.0,6978.0,1.198703125,5821.291239229897
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,564.0,0.25490625,2212.57815373299
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,1358.0,0.20753125,6543.592832404758
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,4001.0,0.494078125,8097.90961702666
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,1050.0,0.231484375,4535.943300708741
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,5.0,0.010703125,467.1532846715328
245,left Infralimbic area,ILA-L,5.0,6.0,1659.0,0.419796875,3951.9112666095953
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,33.0,0.073140625,451.1856440931425
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,176.0,0.0715625,2459.3886462882097
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,1125.0,0.167359375,6722.0614321725325
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,324.0,0.102421875,3163.3867276887872
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,1.0,0.0053125,188.23529411764704
252,left Orbital area,ORB-L,5.0,6.0,11760.0,2.946921875,3990.6046033202015
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,2893.0,1.36346875,2121.7941371960305
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,518.0,0.18784375,2757.611046414906
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,803.0,0.31075,2584.0707964601766
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,1395.0,0.603515625,2311.4563106796118
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,169.0,0.2386875,708.038753600419
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,8.0,0.022671875,352.8600964851826
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,3658.0,0.694828125,5264.611302255504
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,362.0,0.205578125,1760.8877403663448
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,866.0,0.158234375,5472.8942431124715
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,2183.0,0.2359375,9252.450331125829
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,246.0,0.093203125,2639.396479463537
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,1.0,0.001875,533.3333333333334
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,5209.0,0.888625,5861.865241243494
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,827.0,0.19271875,4291.227501216151
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,1860.0,0.26178125,7105.168914885997
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,2252.0,0.309953125,7265.614760296416
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,268.0,0.119,2252.1008403361348
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,2.0,0.005171875,386.70694864048335
278,left Agranular insular area,AI-L,5.0,6.0,5693.0,3.94978125,1441.345644141685
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,1296.0,1.86365625,695.4072136425374
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,277.0,0.23034375,1202.550535883869
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,254.0,0.46315625,548.4110383914716
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,527.0,0.75421875,698.7362751191216
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,236.0,0.39071875,604.0150363912661
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,2.0,0.02521875,79.30607187112763
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,2486.0,1.217265625,2042.2822668634876
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,66.0,0.210953125,312.8657136508407
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,933.0,0.40159375,2323.2433273675197
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,627.0,0.37634375,1666.03005895541
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,809.0,0.218109375,3709.148219786518
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,51.0,0.010265625,4968.036529680365
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,1911.0,0.868859375,2199.435322891003
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,197.0,0.12546875,1570.1120797011208
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,702.0,0.29709375,2362.8905017355632
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,719.0,0.3605625,1994.1064309239036
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,293.0,0.084234375,3478.3899091077724
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,18516.0,5.243828125,3531.008179258354
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,7608.0,1.178046875,6458.147091982228
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,958.0,0.253203125,3783.52360382598
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,2689.0,0.334421875,8040.7419520627955
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,2684.0,0.366734375,7318.648545012995
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,1198.0,0.20546875,5830.570342205323
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,79.0,0.01821875,4336.1921097770155
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,7003.0,1.899359375,3687.0326343586244
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,907.0,0.415375,2183.569064098706
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,1856.0,0.486953125,3811.455158029841
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325.0,8.0,2295.0,0.603390625,3803.506227827123
