id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,447.0,0.419375,1065.8718330849479
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,130.0,0.75821875,171.45447801178747
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,35.0,0.641265625,54.57956677468873
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,48.0,0.603984375,79.47225455956539
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,94.0,0.648828125,144.87658037326912
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,15.0,0.0740625,202.53164556962025
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37.0,8.0,54.0,1.176484375,45.89946211567833
66,"left Primary somatosensory area, lower limb, layer 1",SSp-ll1-L,65.0,9.0,32.0,0.149265625,214.38291636135244
67,"left Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3-L,65.0,9.0,15.0,0.32325,46.40371229698376
68,"left Primary somatosensory area, lower limb, layer 4",SSp-ll4-L,65.0,9.0,1.0,0.1366875,7.315957933241885
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,1.0,0.278,3.597122302158273
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,5.0,0.263890625,18.947243768133106
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,0.0,0.025390625,0.0
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,1111.0,3.105328125,357.77217584695654
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,891.0,0.3904375,2282.0553865855613
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,154.0,0.7490625,205.59032123487694
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,11.0,0.4736875,23.222060957910017
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,13.0,0.60871875,21.356332460598594
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,37.0,0.82609375,44.78910535275204
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,5.0,0.057328125,87.2172254020169
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,59.0,1.88471875,31.30440549816783
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,25.0,0.230640625,108.3937402614999
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,25.0,0.4891875,51.10514884374601
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,4.0,0.261640625,15.288145715138846
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,2.0,0.395625,5.055292259083728
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,3.0,0.470546875,6.375560351984062
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,0.0,0.037078125,0.0
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,36.0,0.700375,51.401035159735855
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,24.0,0.10228125,234.64711274060494
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,2.0,0.21225,9.422850412249705
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,3.0,0.07596875,39.48992184286302
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,3.0,0.17646875,17.00017708517797
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,4.0,0.11621875,34.41785426189836
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,0.0,0.0171875,0.0
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,33.0,0.63115625,52.28499282071595
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,15.0,0.08315625,180.38331454340474
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,17.0,0.165390625,102.78696268304203
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,0.0,0.09409375,0.0
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,0.0,0.129125,0.0
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,1.0,0.146953125,6.804891015417332
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,0.0,0.0124375,0.0
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,5944.0,4.512671875,1317.1797473087938
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,3490.0,0.624,5592.948717948718
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,1146.0,1.072484375,1068.5470359416659
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,78.0,0.5831875,133.74772264494695
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,375.0,1.092734375,343.17580610566955
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,723.0,1.037703125,696.7310616897295
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,132.0,0.1025625,1287.020109689214
107,left Gustatory areas,GU-L,5.0,6.0,2463.0,0.884859375,2783.493139799756
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,993.0,0.0978125,10152.076677316294
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,888.0,0.20109375,4415.850815850816
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,29.0,0.0735,394.55782312925174
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,234.0,0.272515625,858.6663608738031
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,313.0,0.219875,1423.5361000568505
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,6.0,0.0200625,299.06542056074767
114,left Visceral area,VISC-L,5.0,6.0,1394.0,1.177078125,1184.2884260549827
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,335.0,0.171578125,1952.463345779073
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,312.0,0.268859375,1160.4579531585982
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,32.0,0.09134375,350.3250085528567
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,190.0,0.35340625,537.6249005217084
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,462.0,0.267125,1729.5273748245204
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,63.0,0.024765625,2543.8485804416405
121,left Auditory areas,AUD-L,5.0,6.0,8258.0,2.903578125,2844.0770816180466
122,left Dorsal auditory area,AUDd-L,121.0,7.0,1852.0,0.607375,3049.1870755299447
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,1017.0,0.098125,10364.331210191083
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,620.0,0.164,3780.487804878049
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,19.0,0.06609375,287.4704491725768
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,81.0,0.17165625,471.8732932823593
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,98.0,0.092265625,1062.1507197290432
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,17.0,0.015234375,1115.897435897436
136,left Primary auditory area,AUDp-L,121.0,7.0,2593.0,1.07671875,2408.2426353214337
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,1202.0,0.18984375,6331.522633744856
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,680.0,0.235625,2885.941644562334
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,74.0,0.117375,630.457933972311
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,266.0,0.3574375,744.1860465116279
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,325.0,0.149203125,2178.238559011415
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,46.0,0.027234375,1689.041881812966
143,left Posterior auditory area,AUDpo-L,121.0,7.0,1227.0,0.306625,4001.6306563391768
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,465.0,0.056703125,8200.606227610911
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,668.0,0.073265625,9117.509063766262
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,38.0,0.0373125,1018.4254606365159
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,23.0,0.0906875,253.618194348725
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,27.0,0.039578125,682.1950256612712
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,6.0,0.009078125,660.9294320137694
150,left Ventral auditory area,AUDv-L,121.0,7.0,2586.0,0.912859375,2832.8569227872586
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,811.0,0.145921875,5557.768497697826
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,530.0,0.19434375,2727.126547676475
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,114.0,0.10675,1067.9156908665107
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,647.0,0.30221875,2140.8334195016027
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,453.0,0.141671875,3197.5295025918163
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,31.0,0.021953125,1412.0996441281138
157,left Visual areas,VIS-L,5.0,6.0,13943.0,6.73221875,2071.085405535879
164,left Anterolateral visual area,VISal-L,157.0,7.0,902.0,0.37953125,2376.6158913132977
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,259.0,0.058921875,4395.651020949351
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,428.0,0.099625,4296.110414052698
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,47.0,0.051671875,909.5857272452374
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,71.0,0.101765625,697.6815599570091
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,85.0,0.0563125,1509.433962264151
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,12.0,0.011234375,1068.1502086230876
171,left Anteromedial visual area,VISam-L,157.0,7.0,631.0,0.3951875,1596.7104222679106
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,181.0,0.066859375,2707.174573498481
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,246.0,0.104,2365.3846153846157
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,104.0,0.030171875,3446.918694976696
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,63.0,0.11375,553.8461538461538
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,32.0,0.067796875,471.9981562572021
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,5.0,0.012609375,396.53035935563815
178,left Lateral visual area,VISl-L,157.0,7.0,1777.0,0.61309375,2898.414801977675
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,101.0,0.0928125,1088.2154882154882
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,820.0,0.150609375,5444.548189646229
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,283.0,0.089640625,3157.050723374586
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,310.0,0.157,1974.5222929936306
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,235.0,0.10353125,2269.8460609719286
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,28.0,0.0195,1435.8974358974358
185,left Primary visual area,VISp-L,157.0,7.0,5012.0,3.537703125,1416.7384381638863
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,1163.0,0.630546875,1844.4306777351012
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,2233.0,0.99971875,2233.6282079334815
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,415.0,0.5121875,810.2501525320317
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,658.0,0.776203125,847.7162469553315
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,509.0,0.534015625,953.1556309798988
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,34.0,0.08503125,399.8529952223447
192,left Posterolateral visual area,VISpl-L,157.0,7.0,978.0,0.397140625,2462.6037691308966
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,99.0,0.0949375,1042.791310072416
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,260.0,0.104203125,2495.1267056530214
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,134.0,0.0181875,7367.697594501718
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,375.0,0.121671875,3082.0598433286245
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,104.0,0.05375,1934.8837209302326
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,6.0,0.004390625,1366.5480427046261
199,left posteromedial visual area,VISpm-L,157.0,7.0,923.0,0.522125,1767.7759157289922
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,432.0,0.0939375,4598.802395209581
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,310.0,0.14671875,2112.8860489882854
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,37.0,0.049328125,750.0791891035793
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,99.0,0.14246875,694.8892300943189
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,36.0,0.075359375,477.710968277006
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,9.0,0.0143125,628.82096069869
206,left Laterointermediate area,VISli-L,157.0,7.0,831.0,0.246234375,3374.8334285170376
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,129.0,0.03734375,3454.3933054393306
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,349.0,0.05871875,5943.5870143693455
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,85.0,0.02853125,2979.1894852135815
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,170.0,0.07396875,2298.267849598648
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,93.0,0.03984375,2334.117647058824
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,5.0,0.007828125,638.7225548902196
213,left Postrhinal area,VISpor-L,157.0,7.0,2889.0,0.641203125,4505.592514072666
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,340.0,0.12509375,2717.96152885336
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,1160.0,0.186953125,6204.763894692855
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,173.0,0.03025,5719.00826446281
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,837.0,0.192390625,4350.523836595468
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,347.0,0.090234375,3845.5411255411254
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,32.0,0.01628125,1965.451055662188
220,left Anterior cingulate area,ACA-L,5.0,6.0,1170.0,2.754296875,424.7908098142107
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,295.0,1.556421875,189.5373000973788
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,25.0,0.289625,86.31851532153647
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,83.0,0.304125,272.9140978216194
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,102.0,0.600515625,169.8540316915151
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,85.0,0.349875,242.94390853876385
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,0.0,0.01228125,0.0
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,875.0,1.197875,730.4601899196493
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,42.0,0.23403125,179.46321271197758
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,285.0,0.24753125,1151.3697765433658
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,434.0,0.504171875,860.8175535376699
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,112.0,0.181234375,617.9843089921545
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,2.0,0.03090625,64.71183013144591
238,left Prelimbic area,PL-L,5.0,6.0,2767.0,1.198703125,2308.3280107407745
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,97.0,0.25490625,380.5320583547873
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,441.0,0.20753125,2124.981177533504
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,1430.0,0.494078125,2894.279118307454
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,790.0,0.231484375,3412.757340533243
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,9.0,0.010703125,840.8759124087591
245,left Infralimbic area,ILA-L,5.0,6.0,2008.0,0.419796875,4783.2657163062495
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,78.0,0.073140625,1066.4387951292458
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,100.0,0.0715625,1397.3799126637555
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,1260.0,0.167359375,7528.708804033236
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,567.0,0.102421875,5535.926773455378
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,3.0,0.0053125,564.7058823529411
252,left Orbital area,ORB-L,5.0,6.0,5457.0,2.946921875,1851.7626973059812
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,1125.0,1.36346875,825.1014187160505
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,136.0,0.18784375,724.0059890201297
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,578.0,0.31075,1860.0160901045856
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,368.0,0.603515625,609.7605177993528
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,39.0,0.2386875,163.3935585231736
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,4.0,0.022671875,176.4300482425913
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,1963.0,0.694828125,2825.1590995974725
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,152.0,0.205578125,739.3782777228852
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,256.0,0.158234375,1617.8532635528784
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,1089.0,0.2359375,4615.6291390728475
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,465.0,0.093203125,4989.103101424979
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,1.0,0.001875,533.3333333333334
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,2369.0,0.888625,2665.916443944296
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,627.0,0.19271875,3253.4457596886655
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,1026.0,0.26178125,3919.302853050018
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,620.0,0.309953125,2000.3024650904874
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,96.0,0.119,806.7226890756303
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,0.0,0.005171875,0.0
278,left Agranular insular area,AI-L,5.0,6.0,8174.0,3.94978125,2069.4816959799987
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,3447.0,1.86365625,1849.590019618693
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,1206.0,0.23034375,5235.653235653235
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,1539.0,0.46315625,3322.8527089939953
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,516.0,0.75421875,684.1516469857054
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,186.0,0.39071875,476.0457490202351
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,0.0,0.02521875,0.0
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,2534.0,1.217265625,2081.714909184263
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,98.0,0.210953125,464.55818087549073
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,1194.0,0.40159375,2973.15384016808
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,543.0,0.37634375,1442.8298596695176
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,680.0,0.218109375,3117.7018411060967
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,19.0,0.010265625,1850.8371385083713
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,2193.0,0.868859375,2523.9987771323754
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,601.0,0.12546875,4790.037359900374
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,1226.0,0.29709375,4126.643525823078
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,308.0,0.3605625,854.2208355000867
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,58.0,0.084234375,688.5549990725283
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,6232.0,5.243828125,1188.444749035324
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,3084.0,1.178046875,2617.8924331852245
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,1250.0,0.253203125,4936.7479173094725
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,1228.0,0.334421875,3672.0085969256647
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,467.0,0.366734375,1273.4012185249883
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,118.0,0.20546875,574.296577946768
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,21.0,0.01821875,1152.6586620926244
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,2336.0,1.899359375,1229.8883669658355
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,576.0,0.415375,1386.698766175143
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,950.0,0.486953125,1950.9064655863951
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325.0,8.0,541.0,0.603390625,896.5999430302717
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325.0,8.0,263.0,0.37765625,696.4004964832436
