id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,606.0,0.4736875,1279.32444913577
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,793.0,0.60871875,1302.7362800965143
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,1693.0,0.82609375,2049.404198978627
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,76.0,0.057328125,1325.7018261106568
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,1205.0,1.88471875,639.3526885642751
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,271.0,0.230640625,1174.988144434659
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,235.0,0.4891875,480.38839913121245
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,154.0,0.261640625,588.5936100328456
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,253.0,0.395625,639.4944707740916
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,286.0,0.470546875,607.8034202224806
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,6.0,0.037078125,161.82048040455118
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,636.0,0.700375,908.0849544886669
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,137.0,0.10228125,1339.44393522762
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,114.0,0.21225,537.1024734982333
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,77.0,0.07596875,1013.5746606334841
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,117.0,0.17646875,663.0069063219408
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,160.0,0.11621875,1376.7141704759345
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,31.0,0.0171875,1803.6363636363635
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,764.0,0.63115625,1210.4768034856663
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,151.0,0.08315625,1815.858699736941
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,183.0,0.165390625,1106.4714218233348
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,136.0,0.09409375,1445.3669877117236
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,155.0,0.129125,1200.3872216844145
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,131.0,0.146953125,891.4407230196705
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,8.0,0.0124375,643.21608040201
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,13283.0,4.512671875,2943.488994532757
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,1751.0,0.624,2806.0897435897436
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,2586.0,1.072484375,2411.223939742712
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,1381.0,0.5831875,2368.0205765727146
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,3235.0,1.092734375,2960.4632873382425
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,4030.0,1.037703125,3883.577010525048
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,300.0,0.1025625,2925.0457038391223
107,left Gustatory areas,GU-L,5.0,6.0,4064.0,0.884859375,4592.820186823471
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,278.0,0.0978125,2842.172523961661
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,1145.0,0.20109375,5693.861693861694
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,362.0,0.0735,4925.1700680272115
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,1404.0,0.272515625,5151.998165242819
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,866.0,0.219875,3938.601478112564
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,9.0,0.0200625,448.5981308411215
114,left Visceral area,VISC-L,5.0,6.0,4959.0,1.177078125,4212.974393692008
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,539.0,0.171578125,3141.426099626628
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,1205.0,0.268859375,4481.896902423432
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,420.0,0.09134375,4598.0157372562435
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,1434.0,0.35340625,4057.6531965691047
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,1294.0,0.267125,4844.1740758072065
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,67.0,0.024765625,2705.3627760252366
121,left Auditory areas,AUD-L,5.0,6.0,30494.0,2.903578125,10502.214401412051
122,left Dorsal auditory area,AUDd-L,121.0,7.0,4425.0,0.607375,7285.449681004322
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,423.0,0.098125,4310.828025477706
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,1370.0,0.164,8353.658536585366
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,726.0,0.06609375,10984.397163120566
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,1226.0,0.17165625,7142.180957582377
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,571.0,0.092265625,6188.65368331922
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,109.0,0.015234375,7154.871794871795
136,left Primary auditory area,AUDp-L,121.0,7.0,11568.0,1.07671875,10743.752720940358
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,1007.0,0.18984375,5304.3621399176955
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,2963.0,0.235625,12575.066312997347
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,1823.0,0.117375,15531.416400425986
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,4503.0,0.3574375,12598.006644518271
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,1069.0,0.149203125,7164.729291025239
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,203.0,0.027234375,7453.815261044177
143,left Posterior auditory area,AUDpo-L,121.0,7.0,3053.0,0.306625,9956.787607011824
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,54.0,0.056703125,952.3284651419124
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,759.0,0.073265625,10359.56493921945
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,467.0,0.0373125,12515.912897822445
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,1318.0,0.0906875,14533.425223983459
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,384.0,0.039578125,9702.329253849191
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,71.0,0.009078125,7820.998278829605
150,left Ventral auditory area,AUDv-L,121.0,7.0,11448.0,0.912859375,12540.81440528559
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,1249.0,0.145921875,8559.374665381732
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,2991.0,0.19434375,15390.255668113843
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,2081.0,0.10675,19494.145199063234
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,3624.0,0.30221875,11991.314238444837
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,1382.0,0.141671875,9754.935480313223
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,121.0,0.021953125,5511.743772241993
157,left Visual areas,VIS-L,5.0,6.0,34082.0,6.73221875,5062.521178474778
164,left Anterolateral visual area,VISal-L,157.0,7.0,1768.0,0.37953125,4658.377933305887
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,25.0,0.058921875,424.29063908777516
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,531.0,0.099625,5329.987452948557
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,255.0,0.051671875,4934.986392500756
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,566.0,0.101765625,5561.799477967143
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,339.0,0.0563125,6019.977802441731
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,52.0,0.011234375,4628.650904033379
171,left Anteromedial visual area,VISam-L,157.0,7.0,1124.0,0.3951875,2844.2195160525066
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,364.0,0.066859375,5444.262678195841
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,296.0,0.104,2846.153846153846
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,76.0,0.030171875,2518.902123252201
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,238.0,0.11375,2092.3076923076924
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,118.0,0.067796875,1740.4932011984326
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,32.0,0.012609375,2537.794299876084
178,left Lateral visual area,VISl-L,157.0,7.0,2754.0,0.61309375,4491.972067893369
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,68.0,0.0928125,732.6599326599326
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,783.0,0.150609375,5198.879551820729
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,459.0,0.089640625,5120.446226250653
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,806.0,0.157,5133.75796178344
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,552.0,0.10353125,5331.723513431934
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,86.0,0.0195,4410.25641025641
185,left Primary visual area,VISp-L,157.0,7.0,19113.0,3.537703125,5402.657974586265
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,2430.0,0.630546875,3853.7975467723954
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,6465.0,0.99971875,6466.818792785471
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,2829.0,0.5121875,5523.367907260525
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,3998.0,0.776203125,5150.713609920083
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,3076.0,0.534015625,5760.131082306814
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,315.0,0.08503125,3704.5203969128997
192,left Posterolateral visual area,VISpl-L,157.0,7.0,1416.0,0.397140625,3565.487665735531
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,276.0,0.0949375,2907.1757735352207
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,405.0,0.104203125,3886.6396761133606
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,142.0,0.0181875,7807.560137457045
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,446.0,0.121671875,3665.5965069988442
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,142.0,0.05375,2641.860465116279
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,5.0,0.004390625,1138.7900355871884
199,left posteromedial visual area,VISpm-L,157.0,7.0,2080.0,0.522125,3983.7203734737855
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,560.0,0.0939375,5961.4105123087165
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,471.0,0.14671875,3210.223642172524
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,176.0,0.049328125,3567.94425087108
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,594.0,0.14246875,4169.3353805659135
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,224.0,0.075359375,2972.4238026124817
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,55.0,0.0143125,3842.794759825327
206,left Laterointermediate area,VISli-L,157.0,7.0,1729.0,0.246234375,7021.765340440383
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,43.0,0.03734375,1151.4644351464435
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,435.0,0.05871875,7408.195848855775
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,257.0,0.02853125,9007.667031763416
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,568.0,0.07396875,7678.918462188424
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,356.0,0.03984375,8934.901960784315
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,70.0,0.007828125,8942.115768463074
213,left Postrhinal area,VISpor-L,157.0,7.0,4098.0,0.641203125,6391.11046129103
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,411.0,0.12509375,3285.5358481139147
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,1044.0,0.186953125,5584.287505223569
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,437.0,0.03025,14446.280991735537
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,1642.0,0.192390625,8534.719402257775
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,482.0,0.090234375,5341.645021645021
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,82.0,0.01628125,5036.468330134357
220,left Anterior cingulate area,ACA-L,5.0,6.0,4826.0,2.754296875,1752.171323216565
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,2670.0,1.556421875,1715.4731907118692
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,439.0,0.289625,1515.7531290461802
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,888.0,0.304125,2919.8520345252778
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,1002.0,0.600515625,1668.5660760284131
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,340.0,0.349875,971.7756341550554
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,1.0,0.01228125,81.42493638676845
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,2156.0,1.197875,1799.8539079620161
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,363.0,0.23403125,1551.0749098678061
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,743.0,0.24753125,3001.6412069183184
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,882.0,0.504171875,1749.4034152539746
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,159.0,0.181234375,877.3170100870765
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,9.0,0.03090625,291.2032355915066
238,left Prelimbic area,PL-L,5.0,6.0,5999.0,1.198703125,5004.575257113808
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,512.0,0.25490625,2008.581586367537
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,1384.0,0.20753125,6668.8751694021985
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,3094.0,0.494078125,6262.167546883401
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,1006.0,0.231484375,4345.865676679042
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,3.0,0.010703125,280.2919708029197
245,left Infralimbic area,ILA-L,5.0,6.0,2192.0,0.419796875,5221.572933338296
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,312.0,0.073140625,4265.755180516983
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,249.0,0.0715625,3479.475982532751
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,1084.0,0.167359375,6477.079637755578
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,546.0,0.102421875,5330.892448512586
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,1.0,0.0053125,188.23529411764704
252,left Orbital area,ORB-L,5.0,6.0,5406.0,2.946921875,1834.456503873215
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,1923.0,1.36346875,1410.373358391969
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,85.0,0.18784375,452.50374313758107
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,310.0,0.31075,997.586484312148
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,1084.0,0.603515625,1796.1423948220065
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,440.0,0.2386875,1843.414506415292
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,4.0,0.022671875,176.4300482425913
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,1657.0,0.694828125,2384.762418763633
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,572.0,0.205578125,2782.397203009805
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,233.0,0.158234375,1472.4992594055495
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,599.0,0.2359375,2538.8079470198677
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,253.0,0.093203125,2714.501257334451
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,0.0,0.001875,0.0
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,1826.0,0.888625,2054.860036573358
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,188.0,0.19271875,975.514837035836
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,562.0,0.26178125,2146.8306076160916
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,818.0,0.309953125,2639.1087362000303
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,256.0,0.119,2151.2605042016808
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,2.0,0.005171875,386.70694864048335
278,left Agranular insular area,AI-L,5.0,6.0,11143.0,3.94978125,2821.1688938469692
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,5553.0,1.86365625,2979.626741787816
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,548.0,0.23034375,2379.0530457197124
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,1558.0,0.46315625,3363.875581944538
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,2207.0,0.75421875,2926.206753677232
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,1237.0,0.39071875,3165.9601695593055
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,3.0,0.02521875,118.95910780669145
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,3715.0,1.217265625,3051.922212951672
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,270.0,0.210953125,1279.9051922079846
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,1158.0,0.40159375,2883.5110108162785
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,1125.0,0.37634375,2989.2883832931993
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,1141.0,0.218109375,5231.3202951500825
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,21.0,0.010265625,2045.662100456621
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,1875.0,0.868859375,2158.0016904346576
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,246.0,0.12546875,1960.6475716064758
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,513.0,0.29709375,1726.7276743452194
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,828.0,0.3605625,2296.411856474259
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,288.0,0.084234375,3419.0317195325542
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,9462.0,5.243828125,1804.4069665231448
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,4071.0,1.178046875,3455.7198753232974
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,1076.0,0.253203125,4249.552607219995
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,1355.0,0.334421875,4051.7684436761206
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,913.0,0.366734375,2489.54028375442
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,588.0,0.20546875,2861.7490494296576
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,139.0,0.01821875,7629.502572898799
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,3469.0,1.899359375,1826.405284676577
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,949.0,0.415375,2284.682515798977
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,1078.0,0.486953125,2213.7654420022463
