id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285,8,1956,0.37634375,5197.376069
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285,8,1396,0.218109375,6400.458486
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285,8,47,0.010265625,4578.386606
291,"left Agranular insular area, ventral part",AIv-L,278,7,3587,0.868859375,4128.401101
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291,8,288,0.12546875,2295.392279
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291,8,1108,0.29709375,3729.462501
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291,8,1636,0.3605625,4537.354828
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291,8,553,0.084234375,6565.015767
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291,8,2,0.0015,1333.333333
297,left Retrosplenial area,RSP-L,5,6,18434,5.243828125,3515.370748
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297,7,7472,1.178046875,6342.701771
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298,8,1290,0.253203125,5094.723851
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298,8,2966,0.334421875,8869.037051
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298,8,1935,0.366734375,5276.298411
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298,8,1178,0.20546875,5733.231939
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298,8,103,0.01821875,5653.516295
325,"left Retrosplenial area, dorsal part",RSPd-L,297,7,7500,1.899359375,3948.699808
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325,8,1195,0.415375,2876.918447
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325,8,2545,0.486953125,5226.375742
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325,8,1953,0.603390625,3236.709221
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325,8,1742,0.37765625,4612.660323
331,"left Retrosplenial area, dorsal part, layer 6b",RSPd6b-L,325,8,65,0.015984375,4066.471163
332,"left Retrosplenial area, ventral part",RSPv-L,297,7,3462,2.166421875,1598.0267
333,"left Retrosplenial area, ventral part, layer 1",RSPv1-L,332,8,617,0.46271875,1333.423381
335,"left Retrosplenial area, ventral part, layer 2/3",RSPv2/3-L,332,8,1170,0.5099375,2294.398823
336,"left Retrosplenial area, ventral part, layer 5",RSPv5-L,332,8,1031,0.8398125,1227.654983
337,"left Retrosplenial area, ventral part, layer 6a",RSPv6a-L,332,8,616,0.329203125,1871.185154
338,"left Retrosplenial area, ventral part, layer 6b",RSPv6b-L,332,8,28,0.02475,1131.313131
339,left Posterior parietal association areas,PTLp-L,5,6,6618,1.227125,5393.093613
346,left Anterior area,VISa-L,339,7,3256,0.7190625,4528.118209
347,"left Anterior area, layer 1",VISa1-L,346,8,325,0.118875,2733.964248
348,"left Anterior area, layer 2/3",VISa2/3-L,346,8,782,0.2134375,3663.836018
349,"left Anterior area, layer 4",VISa4-L,346,8,456,0.077578125,5877.945619
350,"left Anterior area, layer 5",VISa5-L,346,8,817,0.177453125,4604.032755
351,"left Anterior area, layer 6a",VISa6a-L,346,8,735,0.1115625,6588.235294
352,"left Anterior area, layer 6b",VISa6b-L,346,8,141,0.02015625,6995.348837
353,left Rostrolateral visual area,VISrl-L,339,7,3362,0.5080625,6617.2961
354,"left Rostrolateral area, layer 1",VISrl1-L,353,8,251,0.08478125,2960.560265
355,"left Rostrolateral area, layer 2/3",VISrl2/3-L,353,8,872,0.13790625,6323.136189
356,"left Rostrolateral area, layer 4",VISrl4-L,353,8,608,0.073390625,8284.436875
357,"left Rostrolateral area, layer 5",VISrl5-L,353,8,949,0.12178125,7792.661021
358,"left Rostrolateral area, layer 6a",VISrl6a-L,353,8,582,0.0756875,7689.512799
359,"left Rostrolateral area, layer 6b",VISrl6b-L,353,8,100,0.014515625,6889.128095
360,left Temporal association areas,TEa-L,5,6,19451,1.55525,12506.67095
361,"left Temporal association areas, layer 1",TEa1-L,360,7,977,0.267375,3654.043946
362,"left Temporal association areas, layer 2/3",TEa2/3-L,360,7,4025,0.351671875,11445.32812
363,"left Temporal association areas, layer 4",TEa4-L,360,7,2887,0.1561875,18484.19368
364,"left Temporal association areas, layer 5",TEa5-L,360,7,7028,0.4753125,14786.0618
365,"left Temporal association areas, layer 6a",TEa6a-L,360,7,3909,0.261359375,14956.41777
366,"left Temporal association areas, layer 6b",TEa6b-L,360,7,625,0.04334375,14419.61067
367,left Perirhinal area,PERI-L,5,6,1112,0.395078125,2814.633182
368,"left Perirhinal area, layer 1",PERI1-L,367,7,50,0.1113125,449.1858506
369,"left Perirhinal area, layer 2/3",PERI2/3-L,367,7,524,0.16634375,3150.103325
370,"left Perirhinal area, layer 5",PERI5-L,367,7,346,0.0840625,4115.98513
371,"left Perirhinal area, layer 6a",PERI6a-L,367,7,155,0.026703125,5804.564073
372,"left Perirhinal area, layer 6b",PERI6b-L,367,7,37,0.00665625,5558.685446
373,left Ectorhinal area,ECT-L,5,6,4994,0.85571875,5836.029653
374,left Ectorhinal area/Layer 1,ECT1-L,373,7,76,0.132234375,574.7370909
375,left Ectorhinal area/Layer 2/3,ECT2/3-L,373,7,1125,0.23665625,4753.730358
376,left Ectorhinal area/Layer 5,ECT5-L,373,7,1884,0.26471875,7116.987369
377,left Ectorhinal area/Layer 6a,ECT6a-L,373,7,1725,0.195265625,8834.120189
378,left Ectorhinal area/Layer 6b,ECT6b-L,373,7,184,0.02684375,6854.481956
379,left Olfactory areas,OLF-L,4,5,85264,23.35279688,3651.125835
380,left Main olfactory bulb,MOB-L,379,6,24221,8.23196875,2942.309517
386,left Accessory olfactory bulb,AOB-L,379,6,1009,0.325625,3098.65643
387,"left Accessory olfactory bulb, glomerular layer",AOBgl-L,386,7,36,0.0773125,465.6426839
388,"left Accessory olfactory bulb, granular layer",AOBgr-L,386,7,754,0.110171875,6843.851936
389,"left Accessory olfactory bulb, mitral layer",AOBmi-L,386,7,219,0.138140625,1585.341025
