id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,112.0,0.278,402.87769784172656
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,154.0,0.263890625,583.5751080584996
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,6.0,0.025390625,236.30769230769232
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,5686.0,3.105328125,1831.046437322948
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,699.0,0.3904375,1790.2993436849688
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,959.0,0.7490625,1280.2670004171882
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,278.0,0.4736875,586.8848132999077
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,922.0,0.60871875,1514.6568098978387
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,2760.0,0.82609375,3341.0251560431248
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,68.0,0.057328125,1186.1542654674297
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,1342.0,1.88471875,712.042579297309
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,277.0,0.230640625,1201.0026420974189
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,425.0,0.4891875,868.7875303436821
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,74.0,0.261640625,282.83069573006867
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,199.0,0.395625,503.00157977883094
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,360.0,0.470546875,765.0672422380874
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,7.0,0.037078125,188.7905604719764
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,1293.0,0.700375,1846.1538461538462
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,153.0,0.10228125,1495.8753437213566
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,467.0,0.21225,2200.235571260306
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,130.0,0.07596875,1711.2299465240642
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,277.0,0.17646875,1569.6830175314326
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,243.0,0.11621875,2090.8846464103253
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,23.0,0.0171875,1338.181818181818
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,656.0,0.63115625,1039.3622815269596
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,190.0,0.08315625,2284.855317549793
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,220.0,0.165390625,1330.1842229570145
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,16.0,0.09409375,170.04317502490866
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,90.0,0.129125,696.999031945789
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,137.0,0.146953125,932.2700691121744
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,3.0,0.0124375,241.20603015075375
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,6399.0,4.512671875,1418.0069318689386
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,784.0,0.624,1256.4102564102564
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,1251.0,1.072484375,1166.4505601771589
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,355.0,0.5831875,608.7236094737971
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,1336.0,1.092734375,1222.621005219132
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,2516.0,1.037703125,2424.5855480101786
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,157.0,0.1025625,1530.7739183424742
107,left Gustatory areas,GU-L,5.0,6.0,4066.0,0.884859375,4595.080432978404
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,250.0,0.0978125,2555.9105431309904
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,840.0,0.20109375,4177.156177156177
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,192.0,0.0735,2612.2448979591836
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,1812.0,0.272515625,6649.160025227911
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,968.0,0.219875,4402.501421262081
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,4.0,0.0200625,199.37694704049844
114,left Visceral area,VISC-L,5.0,6.0,2868.0,1.177078125,2436.5417546095337
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,316.0,0.171578125,1841.726618705036
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,403.0,0.268859375,1498.9248561631894
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,68.0,0.09134375,744.4406431748204
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,890.0,0.35340625,2518.348218233266
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,1117.0,0.267125,4181.562938699111
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,74.0,0.024765625,2988.01261829653
121,left Auditory areas,AUD-L,5.0,6.0,5951.0,2.903578125,2049.5401686496725
122,left Dorsal auditory area,AUDd-L,121.0,7.0,987.0,0.607375,1625.0257254579133
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,88.0,0.098125,896.8152866242037
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,380.0,0.164,2317.0731707317073
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,109.0,0.06609375,1649.1725768321512
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,196.0,0.17165625,1141.8168578190423
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,185.0,0.092265625,2005.0804403048264
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,29.0,0.015234375,1903.5897435897436
136,left Primary auditory area,AUDp-L,121.0,7.0,2001.0,1.07671875,1858.424031345233
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,251.0,0.18984375,1322.1399176954733
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,653.0,0.235625,2771.3527851458884
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,239.0,0.117375,2036.2087326943558
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,479.0,0.3574375,1340.094422101766
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,327.0,0.149203125,2191.6431039899467
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,52.0,0.027234375,1909.3516924842224
143,left Posterior auditory area,AUDpo-L,121.0,7.0,290.0,0.306625,945.7806767223808
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,11.0,0.056703125,193.99283549187103
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,99.0,0.073265625,1351.2476007677542
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,73.0,0.0373125,1956.4489112227807
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,59.0,0.0906875,650.5858028945554
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,38.0,0.039578125,960.1263324121595
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,10.0,0.009078125,1101.5490533562825
150,left Ventral auditory area,AUDv-L,121.0,7.0,2673.0,0.912859375,2928.161854064324
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,316.0,0.145921875,2165.542349287932
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,716.0,0.19434375,3684.193600257276
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,275.0,0.10675,2576.112412177986
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,819.0,0.30221875,2709.957605211457
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,500.0,0.141671875,3529.2820116907465
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,47.0,0.021953125,2140.9252669039147
157,left Visual areas,VIS-L,5.0,6.0,21425.0,6.73221875,3182.4574921900744
164,left Anterolateral visual area,VISal-L,157.0,7.0,752.0,0.37953125,1981.3915191436806
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,27.0,0.058921875,458.23389021479716
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,278.0,0.099625,2790.4642409033877
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,126.0,0.051671875,2438.4638645297855
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,177.0,0.101765625,1739.2906494702902
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,133.0,0.0563125,2361.8201997780243
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,11.0,0.011234375,979.1376912378304
171,left Anteromedial visual area,VISam-L,157.0,7.0,1466.0,0.3951875,3709.6315040328955
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,247.0,0.066859375,3694.321103061463
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,509.0,0.104,4894.2307692307695
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,196.0,0.030171875,6496.116002071465
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,298.0,0.11375,2619.78021978022
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,181.0,0.067796875,2669.739571329799
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,35.0,0.012609375,2775.712515489467
178,left Lateral visual area,VISl-L,157.0,7.0,1699.0,0.61309375,2771.1911922116315
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,54.0,0.0928125,581.8181818181818
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,544.0,0.150609375,3611.992945326279
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,249.0,0.089640625,2777.758410318982
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,446.0,0.157,2840.764331210191
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,367.0,0.10353125,3544.823422879565
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,39.0,0.0195,2000.0
185,left Primary visual area,VISp-L,157.0,7.0,11213.0,3.537703125,3169.570651861863
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,732.0,0.630546875,1160.8970387808204
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,3526.0,0.99971875,3526.9919664905756
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,1661.0,0.5121875,3242.953020134228
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,2270.0,0.776203125,2924.492219739517
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,2725.0,0.534015625,5102.846943851128
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,299.0,0.08503125,3516.354281514149
192,left Posterolateral visual area,VISpl-L,157.0,7.0,1411.0,0.397140625,3552.8976669158437
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,172.0,0.0949375,1811.7182356813694
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,378.0,0.104203125,3627.5303643724696
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,102.0,0.0181875,5608.2474226804125
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,541.0,0.121671875,4446.385000642096
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,211.0,0.05375,3925.5813953488373
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,7.0,0.004390625,1594.3060498220639
199,left posteromedial visual area,VISpm-L,157.0,7.0,2159.0,0.522125,4135.0251376586075
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,224.0,0.0939375,2384.5642049234866
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,630.0,0.14671875,4293.9297124600635
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,280.0,0.049328125,5676.274944567627
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,577.0,0.14246875,4050.010967317394
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,374.0,0.075359375,4962.886170433339
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,74.0,0.0143125,5170.305676855895
206,left Laterointermediate area,VISli-L,157.0,7.0,784.0,0.246234375,3183.95837299321
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,31.0,0.03734375,830.1255230125522
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,238.0,0.05871875,4053.2197977647684
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,117.0,0.02853125,4100.766703176341
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,241.0,0.07396875,3258.1326573722013
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,137.0,0.03984375,3438.4313725490197
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,20.0,0.007828125,2554.8902195608784
213,left Postrhinal area,VISpor-L,157.0,7.0,1941.0,0.641203125,3027.1218656334527
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,90.0,0.12509375,719.4604046964777
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,672.0,0.186953125,3594.4839114082743
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,110.0,0.03025,3636.3636363636365
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,650.0,0.192390625,3378.543003329814
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,370.0,0.090234375,4100.4329004329
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,49.0,0.01628125,3009.5969289827253
220,left Anterior cingulate area,ACA-L,5.0,6.0,5512.0,2.754296875,2001.236704013615
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,2946.0,1.556421875,1892.803003684332
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,418.0,0.289625,1443.2455761760896
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,1002.0,0.304125,3294.6979038224417
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,973.0,0.600515625,1620.2742434886686
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,542.0,0.349875,1549.124687388353
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,11.0,0.01228125,895.6743002544529
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,2566.0,1.197875,2142.126682667223
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,156.0,0.23403125,666.5776472159167
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,805.0,0.24753125,3252.1146319909103
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,1190.0,0.504171875,2360.306195183934
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,372.0,0.181234375,2052.5907405810844
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,43.0,0.03090625,1391.304347826087
238,left Prelimbic area,PL-L,5.0,6.0,6561.0,1.198703125,5473.415279533871
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,300.0,0.25490625,1176.9032732622288
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,1233.0,0.20753125,5941.27390453245
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,3258.0,0.494078125,6594.098858353626
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,1748.0,0.231484375,7551.265609179885
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,22.0,0.010703125,2055.4744525547444
245,left Infralimbic area,ILA-L,5.0,6.0,2459.0,0.419796875,5857.594818922842
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,54.0,0.073140625,738.3037812433241
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,233.0,0.0715625,3255.8951965065503
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,1481.0,0.167359375,8849.220427597797
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,686.0,0.102421875,6697.7879481311975
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,5.0,0.0053125,941.1764705882352
252,left Orbital area,ORB-L,5.0,6.0,10026.0,2.946921875,3402.1940266061515
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,4966.0,1.36346875,3642.1810180834727
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,1192.0,0.18784375,6345.69955082349
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,1372.0,0.31075,4415.124698310538
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,2013.0,0.603515625,3335.4563106796118
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,382.0,0.2386875,1600.418957842367
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,7.0,0.022671875,308.7525844245348
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,2206.0,0.694828125,3174.8858755537563
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,292.0,0.205578125,1420.3845861518582
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,567.0,0.158234375,3583.2921891971955
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,926.0,0.2359375,3924.76821192053
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,420.0,0.093203125,4506.28667225482
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,1.0,0.001875,533.3333333333334
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,2854.0,0.888625,3211.703474468983
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,723.0,0.19271875,3751.580995621858
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,867.0,0.26178125,3311.925510325892
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,919.0,0.309953125,2964.9644603518677
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,344.0,0.119,2890.7563025210084
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,1.0,0.005171875,193.35347432024167
278,left Agranular insular area,AI-L,5.0,6.0,12386.0,3.94978125,3135.869866210945
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,4626.0,1.86365625,2482.2174153629458
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,698.0,0.23034375,3030.2536969203634
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,1232.0,0.46315625,2660.0094460562714
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,1949.0,0.75421875,2584.1309301843794
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,747.0,0.39071875,1911.8611533232024
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,0.0,0.02521875,0.0
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,3849.0,1.217265625,3162.0050060971694
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,455.0,0.210953125,2156.8772683504926
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,1300.0,0.40159375,3237.1021710372734
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,945.0,0.37634375,2511.002241966288
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,1122.0,0.218109375,5144.208037825059
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,27.0,0.010265625,2630.1369863013697
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,3911.0,0.868859375,4501.303792687971
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,352.0,0.12546875,2805.479452054795
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,1539.0,0.29709375,5180.183023035658
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,1702.0,0.3605625,4720.40214941931
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,318.0,0.084234375,3775.1808569838618
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,9446.0,5.243828125,1801.3557604922453
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,3603.0,1.178046875,3058.4521519994696
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,536.0,0.253203125,2116.877506942302
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,1139.0,0.334421875,3405.8776806989677
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,1045.0,0.366734375,2849.4738187550593
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,831.0,0.20546875,4044.4106463878325
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,52.0,0.01821875,2854.202401372213
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,3774.0,1.899359375,1986.9857435484005
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,470.0,0.415375,1131.507673788745
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,903.0,0.486953125,1854.3879351836997
