id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,4.0,0.037078125,107.88032026970079
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,473.0,0.700375,675.3524897376406
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,64.0,0.10228125,625.7256339749465
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,154.0,0.21225,725.5594817432274
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,69.0,0.07596875,908.2682023858495
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,111.0,0.17646875,629.0065521515849
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,68.0,0.11621875,585.1035224522722
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,7.0,0.0171875,407.27272727272725
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,144.0,0.63115625,228.15269594494234
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,37.0,0.08315625,444.945509207065
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,29.0,0.165390625,175.34246575342465
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,14.0,0.09409375,148.7877781467951
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,20.0,0.129125,154.88867376573089
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,41.0,0.146953125,279.0005316321106
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,3.0,0.0124375,241.20603015075375
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,3424.0,4.512671875,758.7522635910683
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,602.0,0.624,964.7435897435897
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,772.0,1.072484375,719.8240067600053
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,217.0,0.5831875,372.093023255814
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,657.0,1.092734375,601.244012297133
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,1062.0,1.037703125,1023.4140906147893
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,114.0,0.1025625,1111.5173674588666
107,left Gustatory areas,GU-L,5.0,6.0,471.0,0.884859375,532.287969486677
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,166.0,0.0978125,1697.1246006389777
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,80.0,0.20109375,397.82439782439786
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,11.0,0.0735,149.65986394557825
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,69.0,0.272515625,253.19649102689067
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,141.0,0.219875,641.273450824332
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,4.0,0.0200625,199.37694704049844
114,left Visceral area,VISC-L,5.0,6.0,830.0,1.177078125,705.135863433024
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,96.0,0.171578125,559.5118841635552
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,101.0,0.268859375,375.66106816993084
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,10.0,0.09134375,109.4765651727677
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,177.0,0.35340625,500.8400389070652
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,406.0,0.267125,1519.8876930276087
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,40.0,0.024765625,1615.141955835962
121,left Auditory areas,AUD-L,5.0,6.0,9385.0,2.903578125,3232.2188678839148
122,left Dorsal auditory area,AUDd-L,121.0,7.0,733.0,0.607375,1206.832681621733
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,47.0,0.098125,478.9808917197452
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,220.0,0.164,1341.4634146341464
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,60.0,0.06609375,907.8014184397163
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,184.0,0.17165625,1071.9097032586928
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,191.0,0.092265625,2070.1100762066044
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,31.0,0.015234375,2034.871794871795
136,left Primary auditory area,AUDp-L,121.0,7.0,2967.0,1.07671875,2755.5942533739662
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,252.0,0.18984375,1327.4074074074074
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,769.0,0.235625,3263.660477453581
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,463.0,0.117375,3944.621938232162
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,935.0,0.3574375,2615.8419304074137
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,453.0,0.149203125,3036.129437637449
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,95.0,0.027234375,3488.2386689615605
143,left Posterior auditory area,AUDpo-L,121.0,7.0,770.0,0.306625,2511.210762331839
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,30.0,0.056703125,529.0713695232846
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,166.0,0.073265625,2265.7283002772447
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,161.0,0.0373125,4314.907872696817
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,222.0,0.0906875,2447.9669193659543
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,164.0,0.039578125,4143.703118831425
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,27.0,0.009078125,2974.1824440619625
150,left Ventral auditory area,AUDv-L,121.0,7.0,4915.0,0.912859375,5384.180887664104
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,846.0,0.145921875,5797.622871827819
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,1337.0,0.19434375,6879.5626306480135
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,604.0,0.10675,5658.07962529274
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,1484.0,0.30221875,4910.350532519905
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,570.0,0.141671875,4023.381493327451
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,74.0,0.021953125,3370.818505338078
157,left Visual areas,VIS-L,5.0,6.0,16298.0,6.73221875,2420.8957856575885
164,left Anterolateral visual area,VISal-L,157.0,7.0,602.0,0.37953125,1586.1671469740634
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,25.0,0.058921875,424.29063908777516
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,114.0,0.099625,1144.2910915934756
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,87.0,0.051671875,1683.7012397943756
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,200.0,0.101765625,1965.3001688929833
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,160.0,0.0563125,2841.2874583795783
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,16.0,0.011234375,1424.200278164117
171,left Anteromedial visual area,VISam-L,157.0,7.0,744.0,0.3951875,1882.650640518741
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,230.0,0.066859375,3440.056087870998
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,318.0,0.104,3057.6923076923076
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,47.0,0.030171875,1557.7421025375452
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,65.0,0.11375,571.4285714285714
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,75.0,0.067796875,1106.2456787278174
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,9.0,0.012609375,713.7546468401487
178,left Lateral visual area,VISl-L,157.0,7.0,1324.0,0.61309375,2159.539222182578
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,57.0,0.0928125,614.1414141414141
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,316.0,0.150609375,2098.142960888059
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,164.0,0.089640625,1829.527627679972
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,369.0,0.157,2350.3184713375795
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,373.0,0.10353125,3602.7769393299122
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,45.0,0.0195,2307.6923076923076
185,left Primary visual area,VISp-L,157.0,7.0,7802.0,3.537703125,2205.385733151365
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,1156.0,0.630546875,1833.3292033205305
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,2156.0,0.99971875,2156.6065455909475
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,863.0,0.5121875,1684.9298352654057
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,1693.0,0.776203125,2181.1301004489
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,1699.0,0.534015625,3181.5548468268134
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,235.0,0.08503125,2763.6898199191473
192,left Posterolateral visual area,VISpl-L,157.0,7.0,929.0,0.397140625,2339.221780697958
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,69.0,0.0949375,726.7939433838052
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,212.0,0.104203125,2034.4879292247715
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,97.0,0.0181875,5333.333333333334
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,383.0,0.121671875,3147.810453319635
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,165.0,0.05375,3069.767441860465
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,3.0,0.004390625,683.2740213523131
199,left posteromedial visual area,VISpm-L,157.0,7.0,1364.0,0.522125,2612.401244912617
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,501.0,0.0939375,5333.333333333334
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,514.0,0.14671875,3503.301384451544
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,47.0,0.049328125,952.8032942667089
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,168.0,0.14246875,1179.2059662206623
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,111.0,0.075359375,1472.942152187435
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,23.0,0.0143125,1606.9868995633187
206,left Laterointermediate area,VISli-L,157.0,7.0,803.0,0.246234375,3261.120629481566
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,11.0,0.03734375,294.56066945606693
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,155.0,0.05871875,2639.701969132517
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,126.0,0.02853125,4416.210295728368
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,289.0,0.07396875,3907.055344317702
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,193.0,0.03984375,4843.921568627451
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,29.0,0.007828125,3704.5908183632732
213,left Postrhinal area,VISpor-L,157.0,7.0,2730.0,0.641203125,4257.621171138241
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,129.0,0.12509375,1031.2265800649513
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,656.0,0.186953125,3508.9009611366487
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,129.0,0.03025,4264.462809917355
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,1152.0,0.192390625,5987.817753593762
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,587.0,0.090234375,6505.281385281385
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,77.0,0.01628125,4729.36660268714
220,left Anterior cingulate area,ACA-L,5.0,6.0,1831.0,2.754296875,664.779463905829
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,864.0,1.556421875,555.1194145224924
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,261.0,0.289625,901.1652999568407
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,203.0,0.304125,667.4886970817921
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,250.0,0.600515625,416.3089012046939
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,150.0,0.349875,428.7245444801715
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,0.0,0.01228125,0.0
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,967.0,1.197875,807.2628613169154
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,128.0,0.23403125,546.9355054079316
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,306.0,0.24753125,1236.2075495518243
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,428.0,0.504171875,848.9168500325409
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,104.0,0.181234375,573.842572635572
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,1.0,0.03090625,32.355915065722954
238,left Prelimbic area,PL-L,5.0,6.0,4133.0,1.198703125,3447.8929050927436
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,389.0,0.25490625,1526.0512443300233
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,814.0,0.20753125,3922.300858304472
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,2157.0,0.494078125,4365.706334398027
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,770.0,0.231484375,3326.3584205197435
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,3.0,0.010703125,280.2919708029197
245,left Infralimbic area,ILA-L,5.0,6.0,2319.0,0.419796875,5524.100197268024
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,83.0,0.073140625,1134.8002563554796
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,342.0,0.0715625,4779.039301310044
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,1429.0,0.167359375,8538.511810288488
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,462.0,0.102421875,4510.755148741419
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,3.0,0.0053125,564.7058823529411
252,left Orbital area,ORB-L,5.0,6.0,6318.0,2.946921875,2143.93196290621
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,1437.0,1.36346875,1053.9295455066351
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,119.0,0.18784375,633.5052403926135
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,268.0,0.31075,862.4296057924375
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,873.0,0.603515625,1446.5242718446602
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,166.0,0.2386875,695.4700183294057
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,11.0,0.022671875,485.1826326671261
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,3050.0,0.694828125,4389.574759945131
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,472.0,0.205578125,2295.964125560538
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,739.0,0.158234375,4670.287350646786
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,1466.0,0.2359375,6213.509933774834
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,371.0,0.093203125,3980.5532271584243
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,2.0,0.001875,1066.6666666666667
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,1831.0,0.888625,2060.486706991138
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,360.0,0.19271875,1868.0071347494732
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,633.0,0.26178125,2418.049421033783
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,661.0,0.309953125,2132.580531330342
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,177.0,0.119,1487.3949579831933
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,0.0,0.005171875,0.0
278,left Agranular insular area,AI-L,5.0,6.0,5105.0,3.94978125,1292.476640320271
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,974.0,1.86365625,522.6285695122156
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,325.0,0.23034375,1410.9347442680776
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,114.0,0.46315625,246.1372377032589
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,293.0,0.75421875,388.4814584628133
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,237.0,0.39071875,606.5744221386867
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,5.0,0.02521875,198.26517967781908
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,1823.0,1.217265625,1497.6188948077786
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,108.0,0.210953125,511.96207688319384
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,600.0,0.40159375,1494.047155863357
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,390.0,0.37634375,1036.2866395416424
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,707.0,0.218109375,3241.4929436206035
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,18.0,0.010265625,1753.4246575342465
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,2308.0,0.868859375,2656.356214145701
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,340.0,0.12546875,2709.8381070983814
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,685.0,0.29709375,2305.669506679289
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,1083.0,0.3605625,3003.6401456058243
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,200.0,0.084234375,2374.327583008718
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,6523.0,5.243828125,1243.9385587223073
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,2881.0,1.178046875,2445.573313880231
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,752.0,0.253203125,2969.947547053379
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,1187.0,0.334421875,3549.408961360557
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,488.0,0.366734375,1330.6633718205444
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,427.0,0.20546875,2078.174904942966
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,27.0,0.01821875,1481.9897084048027
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,2738.0,1.899359375,1441.5386766919767
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,519.0,0.415375,1249.4733674390611
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,1065.0,0.486953125,2187.0688272100115
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325.0,8.0,539.0,0.603390625,893.2853406530803
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325.0,8.0,596.0,0.37765625,1578.1547372776167
